398;2752.00;10.28;841.00;big
398;2801.00;10.30;857.00;big
399;3450.00;9.85;1570.00;big
399;3423.00;9.85;1537.00;big
400;2709.00;9.50;1507.00;big
400;2639.00;9.50;1510.00;big
401;3779.00;9.90;1970.00;big
401;3604.00;9.60;1926.00;big
402;3592.00;9.70;1609.00;big
402;3507.00;10.00;1591.00;big
403;3490.00;9.90;1713.00;big
403;3396.00;9.60;1730.00;big
404;3535.00;9.60;1387.00;big
404;3486.00;12.30;1385.00;big
405;3656.00;9.60;1672.00;big
405;3679.00;9.70;1724.00;big
406;1672.00;9.50;1078.00;big
406;1762.00;9.50;1080.00;big
407;1838.00;9.50;101.00;big
407;1925.00;9.50;231.00;big
408;1884.00;9.65;77.00;big
408;1907.00;9.70;79.00;big
409;4694.00;9.60;1051.00;big
409;4683.00;9.60;1022.00;big
410;2005.00;9.50;22.00;big
410;2139.00;9.50;20.00;big
411;2237.00;9.50;35.00;big
411;2217.00;9.50;28.00;big
412;2110.00;9.50;421.00;big
412;2025.00;9.50;302.00;big
413;2027.00;9.50;153.00;big
413;2163.00;9.50;196.00;big
414;2281.00;9.50;669.00;big
414;2206.00;9.50;540.00;big
415;2210.00;9.50;378.00;big
415;2380.00;9.50;325.00;big
416;2960.00;9.50;190.00;big
416;2956.00;9.50;329.00;big
417;3380.00;9.50;124.00;big
417;3257.00;9.50;36.00;big
418;2941.00;9.50;547.00;big
418;2908.00;9.50;439.00;big
419;2352.00;9.50;539.00;big
419;2464.00;9.50;573.00;big
420;2547.00;9.50;781.00;big
420;2604.00;9.50;671.00;big
421;2722.00;10.38;394.00;big
421;2737.00;9.50;399.00;big
422;2583.00;9.50;571.00;big
422;2568.00;9.90;568.00;big
423;2607.00;9.50;249.00;big
423;2584.00;9.50;254.00;big
424;2818.00;9.50;284.00;big
424;2719.00;9.50;282.00;big
425;2676.00;9.50;534.00;big
425;2776.00;9.50;515.00;big
426;2697.00;9.50;2092.00;big
426;2678.00;9.65;2085.00;big
427;2698.00;9.50;1782.00;big
427;2721.00;9.50;1777.00;big
428;2568.00;9.50;1806.00;big
428;2459.00;9.50;1819.00;big
429;2835.00;9.50;2050.00;big
429;2874.00;9.50;1947.00;big
430;2632.00;9.50;1433.00;big
430;2563.00;9.50;1502.00;big
431;2678.00;9.50;1645.00;big
431;2680.00;9.50;1699.00;big
432;1708.00;9.50;53.00;big
432;1736.00;9.50;50.00;big
433;2955.00;9.50;1390.00;big
433;2933.00;9.50;1385.00;big
434;2739.00;9.50;1248.00;big
434;2768.00;9.50;1248.00;big
435;1733.00;9.80;229.00;big
435;1751.00;10.70;309.00;big
436;1787.00;13.12;459.00;big
436;1761.00;10.98;383.00;big
437;1880.00;9.60;426.00;big
437;1844.00;9.65;346.00;big
438;2410.00;9.50;922.00;big
438;2443.00;9.50;911.00;big
439;2489.00;9.50;953.00;big
439;2506.00;9.50;1057.00;big
440;2561.00;9.50;1191.00;big
440;2543.00;9.70;1191.00;big
441;2388.00;9.50;1291.00;big
441;2320.00;9.60;1315.00;big
442;2547.00;9.60;1113.00;big
442;2587.00;9.62;1117.00;big
443;1739.00;9.50;1590.00;big
443;1779.00;9.50;1638.00;big
444;1849.00;9.60;1081.00;big
444;1802.00;9.60;1167.00;big
445;1729.00;9.50;1381.00;big
445;1608.00;9.50;1388.00;big
446;1846.00;9.50;1428.00;big
446;1829.00;9.50;1415.00;big
447;1982.00;9.50;1510.00;big
447;1898.00;9.50;1428.00;big
448;1856.00;9.50;1241.00;big
448;1741.00;9.50;1292.00;big
449;2034.00;9.50;1700.00;big
449;2146.00;9.50;1751.00;big
450;2061.00;9.50;1068.00;big
450;1948.00;9.50;1138.00;big
451;2171.00;9.50;974.00;big
451;2180.00;9.50;867.00;big
452;2421.00;9.50;772.00;big
452;2303.00;9.50;808.00;big
453;2413.00;9.50;1168.00;big
453;2412.00;9.50;1076.00;big
454;1417.00;9.50;844.00;big
454;1386.00;9.50;859.00;big
455;2959.00;10.05;1255.00;big
455;2946.00;9.65;1204.00;big
456;3364.00;9.50;1767.00;big
456;3349.00;9.50;1777.00;big
457;3293.00;9.50;1744.00;big
457;3288.00;9.50;1760.00;big
458;3285.00;9.95;1793.00;big
458;3239.00;9.90;1779.00;big
459;3323.00;9.82;1970.00;big
459;3310.00;9.65;1915.00;big
460;3030.00;9.95;1906.00;big
460;2980.00;10.57;1820.00;big
461;3406.00;11.48;900.00;big
461;3518.00;9.85;815.00;big
462;3338.00;10.35;1035.00;big
462;3331.00;10.32;1004.00;big
463;3202.00;11.12;920.00;big
463;3232.00;9.60;1135.00;big
464;2577.00;10.20;1020.00;big
464;2617.00;10.45;1080.00;big
465;4562.00;9.75;684.00;big
465;4624.00;10.20;727.00;big
466;3004.00;10.20;586.00;big
466;3046.00;10.82;588.00;big
467;3081.00;9.75;1566.00;big
467;3104.00;9.70;1584.00;big
468;3066.00;9.80;1595.00;big
468;3041.00;9.65;1577.00;big
469;3310.00;10.32;687.00;big
469;3297.00;10.45;644.00;big
470;4808.00;10.78;1396.00;big
470;4858.00;10.00;1438.00;big
471;4636.00;9.60;1197.00;big
471;4637.00;9.60;1162.00;big
472;4590.00;10.28;1147.00;big
472;4537.00;10.80;1161.00;big
473;4656.00;10.38;1085.00;big
473;4640.00;10.15;1058.00;big
474;4681.00;9.60;1269.00;big
474;4635.00;9.90;1251.00;big
475;1192.00;9.80;1201.00;big
475;1320.00;9.88;1138.00;big
476;2773.00;11.32;1304.00;big
476;2752.00;10.70;1325.00;big
477;4200.00;17.12;1094.00;big
477;4113.00;12.73;1109.00;big
478;1949.00;9.88;324.00;big
478;1903.00;9.60;327.00;big
479;3704.00;16.10;1142.00;big
479;3723.00;13.53;1244.00;big
480;2850.00;11.03;1439.00;big
480;2837.00;9.80;1477.00;big
481;3303.00;9.73;1265.00;big
481;3399.00;10.07;1280.00;big
482;3796.00;10.03;1547.00;big
482;3694.00;10.18;1492.00;big
483;3894.00;10.43;1571.00;big
483;3990.00;9.70;1563.00;big
484;2626.00;10.40;789.00;big
484;2655.00;9.70;749.00;big
485;2671.00;11.03;800.00;big
485;2617.00;11.38;827.00;big
486;4695.00;9.50;763.00;big
486;4691.00;9.50;811.00;big
487;4746.00;9.50;797.00;big
487;4715.00;9.50;851.00;big
488;3616.00;9.50;779.00;big
488;3584.00;9.50;645.00;big
489;4734.00;9.50;502.00;big
489;4697.00;9.50;497.00;big
490;4284.00;9.50;417.00;big
490;4326.00;9.50;420.00;big
491;4457.00;9.55;479.00;big
491;4437.00;9.50;482.00;big
492;3671.00;9.50;573.00;big
492;3591.00;9.50;494.00;big
493;3573.00;9.50;11.00;big
493;3401.00;9.50;15.00;big
494;3981.00;10.03;34.00;big
494;4027.00;9.50;42.00;big
495;4132.00;10.30;175.00;big
495;4132.00;10.25;131.00;big
496;3943.00;9.50;510.00;big
496;3932.00;9.50;548.00;big
497;4493.00;9.50;451.00;big
497;4648.00;9.50;438.00;big
498;4224.00;9.50;54.00;big
498;4452.00;9.50;77.00;big
499;4293.00;9.50;208.00;big
499;4349.00;9.50;313.00;big
500;4072.00;9.50;529.00;big
500;4185.00;9.50;441.00;big
501;3617.00;9.50;169.00;big
501;3505.00;9.50;155.00;big
502;3709.00;9.50;47.00;big
502;3814.00;9.50;104.00;big
503;3669.00;9.75;312.00;big
503;3691.00;9.50;415.00;big
504;3782.00;9.50;509.00;big
504;3851.00;9.50;599.00;big
505;3854.00;9.50;724.00;big
505;3724.00;9.50;745.00;big
506;3813.00;12.45;1087.00;big
506;3870.00;10.07;1135.00;big
